reviewerID,asin,predictRating,T_v,overall,reviewText,filteredReviewText
A2TJT5ULZFJ0YL,B000YBH2UG,1,1,5,"Daft punk is not my fav group out there in this area of music, but i will say this, it is the best when it comes to House music. If you give them a chance you will love this soon to be classic Alive LIVE SHOW Cd / or MP3. Daft punk has mixed or remixed you might say their best songs ever into a mastery of delight, it feels like your fav firework show of music coming together with the greatest House Band in history. What was once over looked to be just another someone, now was proven that this is not the case when they won awards on tv, many have said they went mainstream an that this was wrong but i think it doesn't matter, it just makes them have to work that much better on their work i hope. Anyways check this out if you can, i would totally buy this it sounds great an it is worth the money to buy it an not just download it from any website for free, trust me guys.","Daft punk is not my fav group out there in this area of music , but i will say this , it is the best when it comes to House music . If you give them a chance you will love this soon to be classic Alive LIVE SHOW Cd / or MP3 . Daft punk has mixed or remixed you might say their best songs ever into a mastery of delight , it feels like your fav firework show of music coming together with the greatest House Band in history . What was once over looked to be just another someone , now was proven that this is not the case when they won awards on tv , many have said they went mainstream an that this was wrong but i think it does n't matter , it just makes them have to work that much better on their work i hope . Anyways check this out if you can , i would totally buy this it sounds great an it is worth the money to buy it an not just download it from any website for free , trust me guys ."
A3LH4D3TB3RIMW,B000YBH2UG,1,1,5,"Daft Punk is the undisputed master of electronic music, but their more artistic and ambient tracks can be more suited to background listening.  Alive 2007 reworks them as a focal point of a musical events and makes them more relevant as music to listen to for its own sake.","Daft Punk is the undisputed master of electronic music , but their more artistic and ambient tracks can be more suited to background listening . Alive 2007 reworks them as a focal point of a musical events and makes them more relevant as music to listen to for its own sake ."
A201QRZNUCD6US,B000YBH2UG,1,1,5,Alive is really in sink with the rest of the Daft Punk classics. You can make this your theme album and have dance parties every weekend.,Alive is really in sink with the rest of the Daft Punk classics . You can make this your theme album and have dance parties every weekend .
A1H1A0TR1K38SQ,B000YBH2UG,1,1,5,"One of the best live albums I've ever owned/heard!  The music is sharp, clear, and amazing, and if it wasn't for the audience noise (which never overbears, muffles, or ruins any of it), you may be lead to believe it was recorded in a studio.  If you like DP, then you'll love this; the mixes are great and when you heard the individual songs after the fact, don't be surprised if you end up with echoes of these mixes in your head, too.","One of the best live albums I 've ever owned / heard ! The music is sharp , clear , and amazing , and if it was n't for the audience noise ( which never overbears , muffles , or ruins any of it ) , you may be lead to believe it was recorded in a studio . If you like DP , then you 'll love this ; the mixes are great and when you heard the individual songs after the fact , do n't be surprised if you end up with echoes of these mixes in your head , too ."
A3M0XW31LEWLUG,B000YC41WC,1,1,5,Great song,Great song
A2PG6NNDVE245J,B000YC41WC,1,1,5,Downloading this song was so easy it's great,Downloading this song was so easy it's great
AEZNE7TR0CHFI,B000YC41WC,1,1,5,"Beautiful 80's power ballad! Nice vocals and a very good mix between piano and guitars typical of what Sheriff was all about. If you were a fan of the hair bands, this is one you should own!","Beautiful 80 's power ballad ! Nice vocals and a very good mix between piano and guitars typical of what Sheriff was all about . If you were a fan of the hair bands , this is one you should own !"
A256JOUD8X0J7R,B000YC41WC,1,1,5,"I remember listening to this song on the radio when I was about 12 years old in '89, and being amazed at that note at the end of the song.  It still impresses me.

This is a really great power ballad from the '80s, with catchy/memorable music, and touching lyrics about finding your True love/soul mate, without being sappy.  I don't like overly romantic or mushy love songs, and this one manages to be lovely without crossing into embarrassing territory (at least for me).  I always thought it would be a good wedding song.  I haven't found anyone I feel that way about, or feels that way about me, but the song still sounds great to me.  One of my favorite '80s songs.","I remember listening to this song on the radio when I was about 12 years old in ' 89 , and being amazed at that note at the end of the song . It still impresses me . This is a really great power ballad from the ' 80s , with catchy / memorable music , and touching lyrics about finding your True love / soul mate , without being sappy . I do n't like overly romantic or mushy love songs , and this one manages to be lovely without crossing into embarrassing territory ( at least for me ) . I always thought it would be a good wedding song . I have n't found anyone I feel that way about , or feels that way about me , but the song still sounds great to me . One of my favorite ' 80s songs ."
ATUQ652LN6PER,B000YC41WC,1,1,5,I love this song and have for years. The lead singer in this group (which unfortunately broke up soon after their one and only album) has an absolutely amazing voice and classical training. The note he holds at the end is unbelievable!,I love this song and have for years . The lead singer in this group ( which unfortunately broke up soon after their one and only album ) has an absolutely amazing voice and classical training . The note he holds at the end is unbelievable !
AYP03ONXF5W8V,B000YC41WC,1,1,4,"Good quality recording, one of my wifes faves.","Good quality recording , one of my wifes faves ."
A30PW9CPT5IOJ5,B000YC41WC,1,1,5,Cool Song...Hit the charts TWICE in the 80s...several years apart,Cool Song ... Hit the charts TWICE in the 80s ... several years apart
AF9NWZ4SJ5ZUU,B000YC41WC,1,1,5,Love it,Love it
A2V6AF1D8AB8JX,B000YC41WC,1,1,5,"I think this is one of the best power ballads ever.  Sing it to your girl and she will love you like a love song, baby.","I think this is one of the best power ballads ever . Sing it to your girl and she will love you like a love song , baby ."
A2KW2KWKABNYNO,B000YKEMZ0,-1,-1,3,"The original version of ""Apologize"" starts off with violins, and a soft piano, with a slow clapping in the background. The only thing really different between this and the remix is Timbaland. I personally don't care for this version, reminding me more of Fort Minor's ""Remember the Name,"" without the rap. This version is also somewhat less emotional, as it seems pretty straight-up. I can see why the song is liked by most, but this version, for me, just isn't as good as the remix. Although it still is a nice listen.","The original version of "" Apologize "" starts off with violins , and a soft piano , with a slow clapping in the background . The only thing really different between this and the remix is Timbaland . I personally do n't care for this version , reminding me more of Fort Minor 's "" Remember the Name , "" without the rap . This version is also somewhat less emotional , as it seems pretty straight - up . I can see why the song is liked by most , but this version , for me , just is n't as good as the remix . Although it still is a nice listen ."
A3H5JTLT8Y5DKJ,B000YKEMZ0,1,1,5,Just what I wanted,Just what I wanted
A3KJ1AOR4O55HC,B000YKEMZ0,1,1,4,Love this song!,Love this song !
A1NP4RUJDJJH96,B000YKEMZ0,1,1,5,Love it!,Love it !
A25WMDPFXUX5YL,B000YKEMZ0,1,1,5,This is a great song to add to your collection.  I loved it so buy it,This is a great song to add to your collection . I loved it so buy it
A1J5GKR4AX31BP,B000YKEMZ0,1,1,5,Excellent song from a band I just discovered in the past year or so and I'm really glad I did. Good stuff!,Excellent song from a band I just discovered in the past year or so and I 'm really glad I did . Good stuff !
A3MV5N76E8OSE5,B000YKEMZ0,1,1,5,Love,Love
A1S78PMKQR594K,B000YKEMZ0,1,1,5,very nice,very nice
A164I8PTUF4F5P,B000YKEMZ0,1,1,5,love this song,love this song
A2TTBO023PYYBA,B000YKEMZ0,1,1,5,Great Song. Love the beat.,Great Song . Love the beat .
A1SIDCP6JUW37C,B000YKEMZ0,1,1,5,Great song.,Great song .
AOJFMFWJM4HO8,B000YKEMZ0,1,1,5,great song,great song
A3ADE1QJSA73T4,B000YKEMZ0,1,1,4,It is one of those unforgettable songs...,It is one of those unforgettable songs ...
A26FL4GQPK3060,B000YKEMZ0,1,1,5,Great song.,Great song .
A1X5E11UND3CD4,B000YKEMZ0,1,1,5,sounds good. It is a song.,sounds good .
A176CTTWJJ92YZ,B000YKEMZ0,1,1,5,I love this song!  OneRepublic will be around for awhile - super band.,I love this song ! OneRepublic will be around for awhile - super band .
A220AKZNYFVDFY,B000YKEMZ0,1,1,5,great song!!! love it!!!,great song ! ! ! love it ! ! !
